location_id_str,state_abbr,location_desc,race,Female,Male,male_female_diff,male_female_ratio
13105,GA,Elbert County,White,346.0,525.8,179.79999999999995,1.5196531791907513
13107,GA,Emanuel County,Black,416.4,556.6,140.20000000000005,1.3366954851104709
13107,GA,Emanuel County,Overall,430.5,770.3,339.79999999999995,1.78931475029036
13107,GA,Emanuel County,White,428.8,842.1,413.3,1.9638526119402986
13109,GA,Evans County,Black,382.6,415.2,32.599999999999966,1.0852064819654992
13109,GA,Evans County,Overall,297.6,480.9,183.29999999999995,1.6159274193548385
13109,GA,Evans County,White,302.0,528.4,226.39999999999998,1.7496688741721853
13111,GA,Fannin County,Overall,322.9,435.2,112.30000000000001,1.3477856921647569
13111,GA,Fannin County,White,339.8,443.2,103.39999999999998,1.3042966450853442
13113,GA,Fayette County,Asian,98.1,189.9,91.80000000000001,1.9357798165137616
13113,GA,Fayette County,Black,278.0,434.5,156.5,1.5629496402877698
13113,GA,Fayette County,Hispanic,70.7,192.5,121.8,2.7227722772277225
13113,GA,Fayette County,Overall,216.3,359.4,143.09999999999997,1.6615811373092924
13113,GA,Fayette County,White,222.9,349.1,126.20000000000002,1.566173171825931
13115,GA,Floyd County,Black,512.8,751.7,238.9000000000001,1.465873634945398
13115,GA,Floyd County,Hispanic,304.5,197.1,-107.4,0.6472906403940887
13115,GA,Floyd County,Overall,458.4,644.4,186.0,1.405759162303665
13115,GA,Floyd County,White,457.4,654.8,197.39999999999998,1.4315697420201137
13117,GA,Forsyth County,Asian,112.1,165.2,53.099999999999994,1.4736842105263157
13117,GA,Forsyth County,Black,248.4,232.6,-15.800000000000011,0.9363929146537842
13117,GA,Forsyth County,Hispanic,122.5,185.2,62.69999999999999,1.5118367346938775
13117,GA,Forsyth County,Overall,207.4,322.5,115.1,1.5549662487945997
13117,GA,Forsyth County,White,215.4,348.5,133.1,1.617920148560817
13119,GA,Franklin County,Black,366.2,1015.6,649.4000000000001,2.773347897323867
13119,GA,Franklin County,Overall,326.3,723.2,396.90000000000003,2.216365307998774
13119,GA,Franklin County,White,334.0,700.9,366.9,2.098502994011976
13121,GA,Fulton County,Asian,96.5,154.5,58.0,1.6010362694300517
13121,GA,Fulton County,Black,274.7,465.3,190.60000000000002,1.6938478340007281
13121,GA,Fulton County,Hispanic,77.1,199.8,122.70000000000002,2.5914396887159534
13121,GA,Fulton County,More than one race,55.6,28.3,-27.3,0.5089928057553957
13121,GA,Fulton County,Overall,217.6,349.4,131.79999999999998,1.6056985294117647
13121,GA,Fulton County,White,181.7,290.4,108.69999999999999,1.5982388552559164
13123,GA,Gilmer County,Overall,331.6,477.8,146.2,1.4408926417370325
13123,GA,Gilmer County,White,347.9,510.0,162.10000000000002,1.465938488071285
13125,GA,Glascock County,Black,452.5,617.8,165.29999999999995,1.3653038674033149
13125,GA,Glascock County,Overall,379.5,550.2,170.70000000000005,1.449802371541502
13125,GA,Glascock County,White,337.8,528.9,191.09999999999997,1.5657193605683835
13127,GA,Glynn County,Black,338.5,591.4,252.89999999999998,1.7471196454948301
13127,GA,Glynn County,Overall,263.3,446.7,183.39999999999998,1.6965438663121912
13127,GA,Glynn County,White,261.2,427.8,166.60000000000002,1.6378254211332313
13129,GA,Gordon County,Black,376.4,677.2,300.80000000000007,1.7991498405951118
13129,GA,Gordon County,Hispanic,65.5,95.1,29.599999999999994,1.4519083969465647
13129,GA,Gordon County,Overall,361.8,574.1,212.3,1.5867882808181315
13129,GA,Gordon County,White,383.3,632.9,249.59999999999997,1.6511870597443254
13131,GA,Grady County,Black,316.7,568.7,252.00000000000006,1.7957057151878753
13131,GA,Grady County,Overall,286.6,489.9,203.29999999999995,1.7093510118632238
13131,GA,Grady County,White,270.6,469.1,198.5,1.7335550628233554
13133,GA,Greene County,Black,429.4,628.8,199.39999999999998,1.464368886818817
13133,GA,Greene County,Overall,275.1,449.0,173.89999999999998,1.6321337695383495
13133,GA,Greene County,White,252.0,437.9,185.89999999999998,1.7376984126984125
13135,GA,Gwinnett County,Asian,110.4,161.8,51.400000000000006,1.4655797101449275
13135,GA,Gwinnett County,Black,223.4,321.5,98.1,1.4391226499552372
13135,GA,Gwinnett County,Hispanic,143.6,175.0,31.400000000000006,1.2186629526462396
13135,GA,Gwinnett County,More than one race,32.7,164.8,132.10000000000002,5.039755351681957
13135,GA,Gwinnett County,Overall,198.5,288.9,90.39999999999998,1.4554156171284633
13135,GA,Gwinnett County,White,213.8,337.6,123.80000000000001,1.5790458372310572
13137,GA,Habersham County,Black,340.6,611.1,270.5,1.794186729301233
13137,GA,Habersham County,Hispanic,126.4,27.2,-99.2,0.2151898734177215
13137,GA,Habersham County,Overall,268.1,430.6,162.5,1.6061171204774338
13137,GA,Habersham County,White,273.4,450.0,176.60000000000002,1.645940014630578
13139,GA,Hall County,Asian,93.5,149.8,56.30000000000001,1.6021390374331552
13139,GA,Hall County,Black,268.8,592.8,323.99999999999994,2.205357142857143
13139,GA,Hall County,Hispanic,100.8,124.1,23.299999999999997,1.2311507936507937
13139,GA,Hall County,Overall,224.8,349.8,125.0,1.5560498220640568
13139,GA,Hall County,White,236.1,367.9,131.79999999999998,1.558238034731046
13141,GA,Hancock County,Black,465.1,621.2,156.10000000000002,1.3356267469361427
13141,GA,Hancock County,Overall,370.0,536.5,166.5,1.45
13141,GA,Hancock County,White,277.3,536.4,259.09999999999997,1.9343671114316623
13143,GA,Haralson County,Black,418.8,493.5,74.69999999999999,1.1783667621776504
13143,GA,Haralson County,Overall,417.0,655.1,238.10000000000002,1.5709832134292567
13143,GA,Haralson County,White,420.6,665.9,245.29999999999995,1.583214455539705
13145,GA,Harris County,Black,376.8,554.0,177.2,1.470276008492569
13145,GA,Harris County,Hispanic,,199.5,,
13145,GA,Harris County,Overall,249.8,352.6,102.80000000000001,1.411529223378703
13145,GA,Harris County,White,247.6,333.4,85.79999999999998,1.3465266558966074
13147,GA,Hart County,Black,385.3,685.5,300.2,1.7791331430054502
13147,GA,Hart County,Overall,295.4,507.8,212.40000000000003,1.7190250507786053
13147,GA,Hart County,White,298.3,501.7,203.39999999999998,1.681863895407308
13149,GA,Heard County,Black,487.6,778.1,290.5,1.5957752255947497
13149,GA,Heard County,Overall,342.3,560.1,217.8,1.6362839614373357
13149,GA,Heard County,White,332.3,553.2,220.90000000000003,1.6647607583508879
13151,GA,Henry County,Asian,164.2,240.1,75.9,1.462241169305725
13151,GA,Henry County,Black,280.9,415.7,134.8,1.4798860804556782
13151,GA,Henry County,Hispanic,151.0,169.4,18.400000000000006,1.1218543046357616
13151,GA,Henry County,Overall,291.8,476.7,184.89999999999998,1.633653187114462
13151,GA,Henry County,White,312.7,534.2,221.50000000000006,1.7083466581387914
13153,GA,Houston County,Black,444.2,699.8,255.59999999999997,1.5754164790634848
13153,GA,Houston County,Hispanic,106.3,281.5,175.2,2.6481655691439325
13153,GA,Houston County,Overall,339.5,615.1,275.6,1.811782032400589
13153,GA,Houston County,White,335.6,602.8,267.19999999999993,1.7961859356376637
13155,GA,Irwin County,Black,493.9,655.5,161.60000000000002,1.3271917392184653
13155,GA,Irwin County,Overall,433.4,606.0,172.60000000000002,1.3982464236271344
13155,GA,Irwin County,White,417.1,632.5,215.39999999999998,1.5164229201630304
13157,GA,Jackson County,Black,370.5,552.9,182.39999999999998,1.4923076923076923
13157,GA,Jackson County,Hispanic,103.4,155.5,52.099999999999994,1.5038684719535782
13157,GA,Jackson County,Overall,307.7,558.5,250.8,1.8150796230094248
13157,GA,Jackson County,White,317.9,580.7,262.80000000000007,1.8266750550487578
13159,GA,Jasper County,Black,346.6,533.6,187.0,1.5395268320830928
13159,GA,Jasper County,Overall,308.9,499.8,190.90000000000003,1.6179993525412757
13159,GA,Jasper County,White,292.0,508.6,216.60000000000002,1.7417808219178084
13161,GA,Jeff Davis County,Black,368.8,435.4,66.59999999999997,1.18058568329718
13161,GA,Jeff Davis County,Overall,386.1,606.6,220.5,1.571095571095571
13161,GA,Jeff Davis County,White,393.2,643.5,250.3,1.6365717192268565
13163,GA,Jefferson County,Black,438.1,656.2,218.10000000000002,1.49783154530929
13163,GA,Jefferson County,Overall,395.6,627.5,231.89999999999998,1.5861981799797775
13163,GA,Jefferson County,White,381.5,631.7,250.20000000000005,1.6558322411533422
13165,GA,Jenkins County,Black,378.6,506.9,128.29999999999995,1.3388800845219226
13165,GA,Jenkins County,Overall,283.5,491.5,208.0,1.7336860670194003
13165,GA,Jenkins County,White,277.7,473.6,195.90000000000003,1.7054375225063019
13167,GA,Johnson County,Black,442.6,672.7,230.10000000000002,1.5198825124265702
13167,GA,Johnson County,Overall,398.6,559.7,161.10000000000002,1.4041645760160562
13167,GA,Johnson County,White,405.4,524.2,118.80000000000007,1.293043907252097
13169,GA,Jones County,Black,463.2,463.1,-0.0999999999999659,0.999784110535406
13169,GA,Jones County,Overall,362.8,494.0,131.2,1.3616317530319735
13169,GA,Jones County,White,342.2,543.5,201.3,1.5882524839275278
13171,GA,Lamar County,Black,352.8,590.9,238.09999999999997,1.6748866213151927
13171,GA,Lamar County,Overall,303.8,569.0,265.2,1.8729427254772877
13171,GA,Lamar County,White,287.7,596.8,309.09999999999997,2.0743830378866877
13173,GA,Lanier County,Black,342.9,528.8,185.89999999999998,1.542140565762613
13173,GA,Lanier County,Overall,273.4,523.2,249.80000000000007,1.9136795903438188
13173,GA,Lanier County,White,281.3,515.1,233.8,1.831141130465695
13175,GA,Laurens County,Black,387.3,722.9,335.59999999999997,1.866511747998967
13175,GA,Laurens County,Overall,335.7,577.2,241.50000000000006,1.7193923145665775
13175,GA,Laurens County,White,319.7,519.7,200.00000000000006,1.625586487331874
13177,GA,Lee County,Black,309.2,748.2,439.00000000000006,2.419793014230272
13177,GA,Lee County,Overall,326.3,578.8,252.49999999999994,1.7738277658596382
13177,GA,Lee County,White,324.8,535.9,211.09999999999997,1.64993842364532
13179,GA,Liberty County,Black,376.1,397.0,20.899999999999977,1.0555703270406807
13179,GA,Liberty County,Overall,328.0,456.7,128.7,1.3923780487804878
13179,GA,Liberty County,White,316.2,530.1,213.90000000000003,1.6764705882352942
13181,GA,Lincoln County,Black,346.0,397.0,51.0,1.1473988439306357
13181,GA,Lincoln County,Overall,243.1,390.3,147.20000000000002,1.6055121349238997
13181,GA,Lincoln County,White,217.5,386.9,169.39999999999998,1.7788505747126435
13183,GA,Long County,Black,295.7,425.5,129.8,1.4389584037876226
13183,GA,Long County,Overall,245.8,375.6,129.8,1.5280716029292107
13183,GA,Long County,White,280.3,383.5,103.19999999999999,1.3681769532643595
13185,GA,Lowndes County,Black,349.8,650.5,300.7,1.8596340766152086
13185,GA,Lowndes County,Overall,295.1,535.4,240.29999999999995,1.814300237207726
13185,GA,Lowndes County,White,281.6,504.2,222.59999999999997,1.7904829545454544
13187,GA,Lumpkin County,Black,302.1,637.4,335.29999999999995,2.1098973849718634
13187,GA,Lumpkin County,Hispanic,,105.3,,
13187,GA,Lumpkin County,Overall,308.8,397.0,88.19999999999999,1.285621761658031
13187,GA,Lumpkin County,White,328.8,411.1,82.30000000000001,1.2503041362530414
13189,GA,McDuffie County,Black,399.9,627.4,227.5,1.568892223055764
13189,GA,McDuffie County,Overall,337.5,686.9,349.4,2.0352592592592593
13189,GA,McDuffie County,White,308.1,663.9,355.79999999999995,2.154819863680623
13191,GA,McIntosh County,Black,301.8,486.2,184.39999999999998,1.6110006626905233
13191,GA,McIntosh County,Overall,242.4,391.9,149.49999999999997,1.6167491749174916
13191,GA,McIntosh County,White,265.4,373.3,107.90000000000003,1.4065561416729466
13193,GA,Macon County,Black,499.8,664.1,164.3,1.3287314925970388
13193,GA,Macon County,Overall,389.1,553.4,164.29999999999995,1.4222564893343612
13193,GA,Macon County,White,312.9,516.6,203.70000000000005,1.6510067114093963
13195,GA,Madison County,Black,397.3,520.5,123.19999999999999,1.3100931286181727
13195,GA,Madison County,Overall,303.8,481.3,177.5,1.5842659644502963
13195,GA,Madison County,White,306.4,503.4,197.0,1.6429503916449086
13197,GA,Marion County,Black,333.3,636.7,303.40000000000003,1.9102910291029103
13197,GA,Marion County,Overall,334.5,539.8,205.29999999999995,1.6137518684603884
13197,GA,Marion County,White,340.6,610.1,269.5,1.7912507339988255
13199,GA,Meriwether County,Black,482.6,736.2,253.60000000000002,1.5254869457107336
13199,GA,Meriwether County,Overall,374.2,690.4,316.2,1.8450026723677178
13199,GA,Meriwether County,White,323.2,674.4,351.2,2.0866336633663365
13201,GA,Miller County,Black,427.8,815.8,387.99999999999994,1.9069658719027582
13201,GA,Miller County,Overall,357.2,681.6,324.40000000000003,1.9081746920492721
13201,GA,Miller County,White,385.5,629.3,243.79999999999995,1.6324254215304799
13205,GA,Mitchell County,Black,311.8,610.7,298.90000000000003,1.958627325208467
13205,GA,Mitchell County,Overall,283.8,539.2,255.40000000000003,1.8999295278365047
13205,GA,Mitchell County,White,282.3,507.4,225.09999999999997,1.7973786751682606
13207,GA,Monroe County,Black,427.5,631.1,203.60000000000002,1.4762573099415206
13207,GA,Monroe County,Overall,274.2,493.3,219.10000000000002,1.7990517870167761
13207,GA,Monroe County,White,264.2,500.4,236.2,1.8940196820590463
13209,GA,Montgomery County,Black,412.8,355.0,-57.80000000000001,0.8599806201550387
13209,GA,Montgomery County,Overall,348.4,464.8,116.40000000000003,1.3340987370838118
13209,GA,Montgomery County,White,359.4,552.8,193.39999999999998,1.5381190873678352
13211,GA,Morgan County,Black,345.2,583.8,238.59999999999997,1.691193511008111
13211,GA,Morgan County,Overall,291.1,486.3,195.2,1.67055994503607
13211,GA,Morgan County,White,279.9,477.5,197.60000000000002,1.7059664165773492
13213,GA,Murray County,Black,366.2,669.7,303.50000000000006,1.8287820862916442
13213,GA,Murray County,Hispanic,,107.6,,
13213,GA,Murray County,Overall,346.7,528.2,181.50000000000006,1.5235073550620135
13213,GA,Murray County,White,367.7,570.9,203.2,1.55262442208322
13215,GA,Muscogee County,Asian,133.1,,,
13215,GA,Muscogee County,Black,424.1,747.7,323.6,1.7630275878330584
13215,GA,Muscogee County,Hispanic,73.3,243.4,170.10000000000002,3.3206002728512964
13215,GA,Muscogee County,Overall,382.8,673.8,290.99999999999994,1.7601880877742946
13215,GA,Muscogee County,White,380.9,649.5,268.6,1.7051719611446574
13217,GA,Newton County,Asian,,305.6,,
13217,GA,Newton County,Black,306.2,541.1,234.90000000000003,1.7671456564337036
13217,GA,Newton County,Hispanic,145.5,124.9,-20.599999999999994,0.8584192439862544
13217,GA,Newton County,Overall,293.8,501.6,207.8,1.707283866575902
13217,GA,Newton County,White,300.1,523.1,223.0,1.7430856381206263
13219,GA,Oconee County,Black,384.8,557.0,172.2,1.4475051975051976
13219,GA,Oconee County,Overall,280.6,394.0,113.39999999999998,1.4041339985744832
13219,GA,Oconee County,White,264.9,401.8,136.90000000000003,1.51679879199698
13221,GA,Oglethorpe County,Black,424.7,587.1,162.40000000000003,1.3823875676948436
13221,GA,Oglethorpe County,Overall,278.2,458.9,180.7,1.6495327102803738
13221,GA,Oglethorpe County,White,278.4,440.8,162.40000000000003,1.5833333333333335
13223,GA,Paulding County,Asian,142.8,200.0,57.19999999999999,1.4005602240896358
13223,GA,Paulding County,Black,253.6,356.5,102.9,1.4057570977917981
13223,GA,Paulding County,Hispanic,82.4,190.8,108.4,2.3155339805825244
13223,GA,Paulding County,Overall,304.5,460.8,156.3,1.5133004926108375
13223,GA,Paulding County,White,328.7,496.1,167.40000000000003,1.5092789777912992
13225,GA,Peach County,Black,438.0,715.9,277.9,1.6344748858447489
13225,GA,Peach County,Overall,356.3,615.7,259.40000000000003,1.7280381700813923
13225,GA,Peach County,White,345.9,593.7,247.80000000000007,1.7163920208152648
13227,GA,Pickens County,Black,290.2,599.4,309.2,2.065472088215024
13227,GA,Pickens County,Hispanic,,154.9,,
13227,GA,Pickens County,Overall,307.1,477.6,170.5,1.5551937479648323
13227,GA,Pickens County,White,315.5,499.7,184.2,1.5838351822503962
13229,GA,Pierce County,Black,398.2,608.1,209.90000000000003,1.5271220492214967
13229,GA,Pierce County,Overall,355.5,556.1,200.60000000000002,1.5642756680731364
13229,GA,Pierce County,White,355.7,582.4,226.7,1.6373348327242059
13231,GA,Pike County,Black,391.1,613.5,222.39999999999998,1.5686525185374585
13231,GA,Pike County,Overall,274.2,456.3,182.10000000000002,1.664113785557987
13231,GA,Pike County,White,292.6,481.7,189.09999999999997,1.646274777853725
13233,GA,Polk County,Black,463.2,733.0,269.8,1.5824697754749568
13233,GA,Polk County,Hispanic,,173.0,,
13233,GA,Polk County,Overall,456.0,700.9,244.89999999999998,1.537061403508772
13233,GA,Polk County,White,466.8,729.0,262.2,1.5616966580976863
13235,GA,Pulaski County,Black,405.2,649.2,244.00000000000006,1.602171767028628
13235,GA,Pulaski County,Overall,334.3,581.4,247.09999999999997,1.7391564463057132
13235,GA,Pulaski County,White,327.6,580.5,252.89999999999998,1.771978021978022
13237,GA,Putnam County,Black,442.4,634.5,192.10000000000002,1.4342224231464737
13237,GA,Putnam County,Overall,319.2,525.3,206.09999999999997,1.6456766917293233
13237,GA,Putnam County,White,288.0,536.1,248.10000000000002,1.8614583333333334
13239,GA,Quitman County,Black,412.6,668.3,255.69999999999993,1.6197285506543866
13239,GA,Quitman County,Overall,332.7,664.1,331.40000000000003,1.9960925758941992
13239,GA,Quitman County,White,314.9,550.6,235.70000000000005,1.7484915846300415
13241,GA,Rabun County,Black,369.3,474.6,105.30000000000001,1.2851340373679936
13241,GA,Rabun County,Overall,247.4,404.3,156.9,1.6341956345998383
13241,GA,Rabun County,White,248.5,404.5,156.0,1.6277665995975854
13243,GA,Randolph County,Black,312.8,465.6,152.8,1.4884910485933505
13243,GA,Randolph County,Overall,275.1,453.8,178.7,1.649581970192657
13243,GA,Randolph County,White,223.8,458.5,234.7,2.048704200178731
13245,GA,Richmond County,Asian,144.6,337.5,192.9,2.3340248962655603
13245,GA,Richmond County,Black,444.9,666.6,221.70000000000005,1.498314227916386
13245,GA,Richmond County,Hispanic,108.5,205.8,97.30000000000001,1.8967741935483873
13245,GA,Richmond County,Overall,394.2,622.6,228.40000000000003,1.5794013191273466
13245,GA,Richmond County,White,362.5,608.7,246.20000000000005,1.6791724137931037
13247,GA,Rockdale County,Asian,133.3,183.3,50.0,1.3750937734433608
13247,GA,Rockdale County,Black,280.0,391.9,111.89999999999998,1.399642857142857
13247,GA,Rockdale County,Hispanic,150.5,158.9,8.400000000000006,1.0558139534883721
13247,GA,Rockdale County,Overall,272.7,399.4,126.69999999999999,1.4646131279794645
13247,GA,Rockdale County,White,272.5,451.8,179.3,1.6579816513761467
